Customer ID,Age,Gender,Income,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,NumWebVisitsMonth,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2258,41,Male,68781,Skirt,Clothing,32,Tennessee,L,Olive,Fall,6,4.2,No,Standard,No,No,6,Bank Transfer,Annually
2259,24,Male,159544,T-shirt,Clothing,71,Ohio,L,Cyan,Winter,4,4.3,No,Store Pickup,No,No,44,Credit Card,Every 3 Months
2260,60,Male,212954,Jeans,Clothing,96,Florida,XL,Beige,Spring,5,3.3,No,Free Shipping,No,No,24,Cash,Annually
2261,38,Male,199501,Scarf,Accessories,82,Missouri,M,Blue,Fall,8,4.9,No,Express,No,No,16,PayPal,Quarterly
2262,58,Male,309311,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4,4.4,No,Standard,No,No,12,Bank Transfer,Fortnightly
2263,53,Male,33234,Backpack,Accessories,22,Arizona,M,Green,Winter,4,3.1,No,2-Day Shipping,No,No,50,PayPal,Monthly
2264,44,Male,67874,Scarf,Accessories,40,Indiana,XL,Green,Winter,8,3.5,No,Store Pickup,No,No,42,Cash,Quarterly
2265,51,Male,857532,Hat,Accessories,92,North Dakota,M,Turquoise,Summer,3,3.9,No,2-Day Shipping,No,No,50,PayPal,Monthly
2266,36,Male,172230,Coat,Outerwear,94,Montana,XL,Yellow,Fall,8,3.9,No,Store Pickup,No,No,10,PayPal,Quarterly
2267,20,Male,153066,Dress,Clothing,44,Missouri,M,Yellow,Fall,8,4.3,No,Store Pickup,No,No,32,Debit Card,Weekly
2268,32,Male,172571,Gloves,Accessories,49,Kentucky,S,Blue,Spring,5,3.8,No,Express,No,No,37,Venmo,Weekly
2269,66,Male,216867,Sweater,Clothing,26,Georgia,L,Charcoal,Spring,7,2.7,No,2-Day Shipping,No,No,15,Bank Transfer,Monthly
2270,49,Male,169329,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,2,4.4,No,Store Pickup,No,No,27,Credit Card,Annually
2271,27,Male,34377,Blouse,Clothing,72,Georgia,L,Purple,Spring,7,3.5,No,Express,No,No,7,Venmo,Weekly
2272,29,Male,150057,Dress,Clothing,99,Alaska,M,Green,Summer,2,3.4,No,Free Shipping,No,No,49,PayPal,Quarterly
2273,29,Male,88095,Jacket,Outerwear,38,Maine,L,Charcoal,Spring,6,4,No,Standard,No,No,44,PayPal,Monthly
2274,55,Male,22422,Coat,Outerwear,96,New Mexico,L,Silver,Winter,7,4.8,No,Express,No,No,13,PayPal,Bi-Weekly
2275,57,Male,190387,Dress,Clothing,27,New York,L,Turquoise,Spring,8,4.5,No,Next Day Air,No,No,38,PayPal,Fortnightly
2276,29,Male,441210,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,6,4.4,No,Standard,No,No,10,Debit Card,Weekly
2277,31,Male,234298,Jeans,Clothing,82,Wyoming,L,Red,Summer,8,4.1,No,2-Day Shipping,No,No,25,Debit Card,Weekly
2278,25,Male,248059,Hat,Accessories,56,Alabama,M,Beige,Summer,8,4.6,No,Next Day Air,No,No,18,Credit Card,Quarterly
2279,61,Male,193720,Gloves,Accessories,25,Maryland,M,Maroon,Fall,3,3.8,No,Store Pickup,No,No,6,Cash,Every 3 Months
2280,53,Male,33363,Sneakers,Footwear,67,West Virginia,L,Indigo,Spring,3,2.9,No,Free Shipping,No,No,35,Bank Transfer,Quarterly
2281,22,Male,128354,Shoes,Footwear,21,Kentucky,M,Red,Summer,6,2.8,No,Standard,No,No,31,Credit Card,Fortnightly
2282,28,Male,141040,Hoodie,Clothing,27,Kansas,XL,Maroon,Summer,7,3,No,Store Pickup,No,No,41,Bank Transfer,Annually
2283,18,Male,89598,Sneakers,Footwear,97,Idaho,S,Red,Fall,6,4.2,No,2-Day Shipping,No,No,8,Credit Card,Annually
2284,44,Male,163747,Handbag,Accessories,45,Ohio,S,Black,Winter,5,4.1,No,Free Shipping,No,No,34,Credit Card,Fortnightly
2285,32,Male,174864,Blouse,Clothing,63,Iowa,XL,Black,Fall,4,4.1,No,Express,No,No,20,Venmo,Annually
2286,34,Male,375499,Belt,Accessories,100,Michigan,L,Pink,Summer,7,4.6,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months
2287,67,Male,203784,Socks,Clothing,38,South Dakota,L,Blue,Spring,4,2.5,No,Store Pickup,No,No,35,Venmo,Quarterly
2288,66,Male,269723,Blouse,Clothing,45,Nebraska,L,Green,Summer,2,3,No,Store Pickup,No,No,6,Debit Card,Annually
2289,28,Male,327120,Jewelry,Accessories,91,California,M,Orange,Fall,1,3.8,No,Next Day Air,No,No,50,PayPal,Weekly
2290,70,Male,148431,Shorts,Clothing,82,Nevada,M,Orange,Fall,7,4.1,No,Free Shipping,No,No,47,Venmo,Weekly
2291,37,Male,229826,Boots,Footwear,48,Kansas,L,Magenta,Winter,6,3.3,No,Standard,No,No,23,PayPal,Quarterly
2292,28,Male,259532,Coat,Outerwear,30,Ohio,M,Indigo,Spring,8,5,No,2-Day Shipping,No,No,13,Credit Card,Quarterly
2293,43,Male,111398,T-shirt,Clothing,34,Vermont,S,Beige,Spring,2,3.8,No,Next Day Air,No,No,31,Debit Card,Monthly
2294,37,Male,121313,Sweater,Clothing,68,Georgia,L,Green,Fall,0,3.3,No,Express,No,No,16,Debit Card,Every 3 Months
2295,54,Male,314310,Sunglasses,Accessories,95,Maryland,M,Red,Winter,6,5,No,Express,No,No,40,Debit Card,Annually
2296,50,Male,385646,Hat,Accessories,22,Connecticut,L,Beige,Spring,3,2.9,No,2-Day Shipping,No,No,45,PayPal,Quarterly
2297,46,Male,217296,Gloves,Accessories,88,Washington,M,Green,Fall,4,2.5,No,Next Day Air,No,No,50,Venmo,Every 3 Months
2298,60,Male,34568,Socks,Clothing,83,California,M,Orange,Summer,1,4.7,No,Standard,No,No,1,Bank Transfer,Quarterly
2299,40,Male,188711,Handbag,Accessories,87,Montana,L,Cyan,Spring,5,2.9,No,2-Day Shipping,No,No,10,Cash,Every 3 Months
2300,64,Male,202191,Coat,Outerwear,57,Idaho,M,Violet,Summer,7,3.7,No,Store Pickup,No,No,48,Credit Card,Every 3 Months
2301,18,Male,66278,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,8,4.4,No,2-Day Shipping,No,No,38,Credit Card,Monthly
2302,37,Male,140854,Pants,Clothing,20,Maine,L,Turquoise,Winter,6,2.9,No,Next Day Air,No,No,21,Debit Card,Annually
2303,36,Male,242136,Belt,Accessories,39,Montana,L,Pink,Summer,5,3.6,No,Store Pickup,No,No,38,Venmo,Monthly
2304,51,Male,187715,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly
2305,26,Male,150154,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,5,4.7,No,Free Shipping,No,No,9,Debit Card,Fortnightly
2306,68,Male,58916,Handbag,Accessories,63,Maine,M,Gold,Summer,4,2.6,No,Free Shipping,No,No,47,Cash,Weekly
2307,27,Male,188950,Gloves,Accessories,78,Florida,L,Silver,Winter,7,3.4,No,Standard,No,No,8,Cash,Bi-Weekly
2308,28,Male,113364,Skirt,Clothing,96,Missouri,L,Green,Fall,2,3.5,No,Next Day Air,No,No,30,Debit Card,Annually
2309,49,Male,597843,Sunglasses,Accessories,81,North Dakota,M,Teal,Winter,2,3.4,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly
2310,70,Male,26781,Dress,Clothing,95,Connecticut,S,Gold,Fall,5,5,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly
2311,30,Male,213115,Gloves,Accessories,68,Virginia,M,Cyan,Spring,6,4.6,No,Standard,No,No,15,PayPal,Monthly
2312,27,Male,180096,Sneakers,Footwear,28,Montana,L,Gold,Spring,2,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months
2313,19,Male,114765,T-shirt,Clothing,30,Vermont,L,Violet,Summer,6,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months
2314,64,Male,23580,Dress,Clothing,31,Georgia,M,Black,Summer,6,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly
2315,42,Male,368675,Handbag,Accessories,95,Virginia,XL,Brown,Winter,9,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months
2316,69,Male,107302,Socks,Clothing,79,Vermont,M,Indigo,Winter,5,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly
2317,28,Male,174684,Sneakers,Footwear,39,Montana,L,Yellow,Winter,5,3.8,No,Standard,No,No,7,Debit Card,Annually
2318,47,Male,196662,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,2,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly
2319,69,Male,99502,Hoodie,Clothing,28,Wyoming,L,White,Spring,7,3.1,No,Store Pickup,No,No,30,Credit Card,Annually
2320,56,Male,96170,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,6,5,No,Free Shipping,No,No,29,PayPal,Monthly
2321,28,Male,208049,Shoes,Footwear,55,New Mexico,M,Olive,Spring,3,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months
2322,50,Male,81038,Sandals,Footwear,31,Colorado,M,Beige,Winter,5,3,No,Next Day Air,No,No,27,Debit Card,Fortnightly
2323,39,Male,315449,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,8,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly
2324,35,Male,135158,Gloves,Accessories,93,Maryland,L,White,Winter,6,4.7,No,Express,No,No,36,Credit Card,Monthly
2325,59,Male,139031,Coat,Outerwear,28,Oregon,L,Brown,Winter,8,3.5,No,Free Shipping,No,No,19,Debit Card,Annually
2326,44,Male,358533,Boots,Footwear,55,New York,M,Charcoal,Summer,3,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly
2327,66,Male,34307,Skirt,Clothing,63,Oklahoma,L,Maroon,Winter,2,2.6,No,Standard,No,No,38,Bank Transfer,Annually
2328,20,Male,227856,Skirt,Clothing,94,Alabama,M,Red,Winter,2,4.2,No,2-Day Shipping,No,No,22,Venmo,Bi-Weekly
2329,45,Male,206707,Pants,Clothing,36,North Dakota,M,Maroon,Fall,8,2.6,No,Express,No,No,29,Venmo,Bi-Weekly
2330,49,Male,107991,Hat,Accessories,97,Nebraska,S,Teal,Spring,5,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually
2331,60,Male,91608,Backpack,Accessories,63,Arizona,L,Orange,Summer,1,2.9,No,Store Pickup,No,No,47,PayPal,Every 3 Months
2332,61,Male,386378,Scarf,Accessories,77,Illinois,S,Olive,Spring,6,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly
2333,36,Male,218596,Scarf,Accessories,53,South Carolina,XL,Olive,Fall,4,2.6,No,Store Pickup,No,No,10,Venmo,Monthly
2334,33,Male,121055,Shirt,Clothing,77,Kansas,M,Beige,Spring,7,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months
2335,49,Male,242341,Boots,Footwear,79,Kansas,L,Green,Summer,6,4.2,No,Standard,No,No,7,Credit Card,Monthly
2336,31,Male,98101,Coat,Outerwear,37,Idaho,M,Black,Summer,9,3.9,No,Store Pickup,No,No,10,Venmo,Fortnightly
2337,19,Male,355856,Belt,Accessories,94,California,M,Green,Winter,6,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly
2338,39,Male,267790,Boots,Footwear,76,North Dakota,S,Violet,Fall,6,3.6,No,Store Pickup,No,No,5,Cash,Annually
2339,66,Male,251474,Sneakers,Footwear,68,Georgia,S,Silver,Fall,8,4,No,Express,No,No,21,PayPal,Quarterly
2340,25,Male,246891,Shirt,Clothing,65,Illinois,L,Maroon,Spring,4,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly
2341,63,Male,298249,Blouse,Clothing,24,Delaware,M,Cyan,Summer,1,2.6,No,Standard,No,No,37,Credit Card,Fortnightly
2342,56,Male,204098,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,8,4.5,No,Express,No,No,22,Venmo,Every 3 Months
2343,20,Male,220283,Skirt,Clothing,89,Tennessee,M,Olive,Fall,7,4.9,No,Standard,No,No,16,Debit Card,Fortnightly
2344,58,Male,191165,Socks,Clothing,49,Maryland,M,Red,Summer,1,4.4,No,2-Day Shipping,No,No,44,PayPal,Monthly
2345,34,Male,82067,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,8,3.5,No,Express,No,No,14,Venmo,Bi-Weekly
2346,28,Male,324960,T-shirt,Clothing,32,New York,S,Orange,Winter,8,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months
2347,22,Male,429346,Jacket,Outerwear,67,New Mexico,L,Brown,Winter,3,3.1,No,Standard,No,No,46,Debit Card,Fortnightly
2348,37,Male,229741,Belt,Accessories,64,California,S,Gray,Fall,7,4.2,No,Express,No,No,46,Cash,Every 3 Months
2349,54,Male,191782,Shoes,Footwear,84,Maine,M,Orange,Spring,6,4.9,No,Next Day Air,No,No,16,PayPal,Every 3 Months
2350,65,Male,344436,Blouse,Clothing,34,New York,M,Orange,Fall,3,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months
2351,57,Male,118535,Shoes,Footwear,26,Hawaii,M,Turquoise,Winter,1,4.2,No,Free Shipping,No,No,21,Cash,Annually
2352,38,Male,195686,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,3,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly
2353,70,Male,77357,Boots,Footwear,46,Nebraska,M,Yellow,Fall,8,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly
2354,56,Male,159691,Handbag,Accessories,71,Montana,M,White,Fall,6,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months
2355,56,Male,280111,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,8,4.8,No,Next Day Air,No,No,27,Venmo,Monthly
2356,22,Male,346189,Skirt,Clothing,35,Tennessee,S,Purple,Winter,8,4.1,No,Next Day Air,No,No,12,Cash,Monthly
2357,57,Male,237865,Backpack,Accessories,58,Montana,M,Gray,Summer,8,3,No,Free Shipping,No,No,27,Debit Card,Quarterly
2358,53,Male,260761,Shirt,Clothing,67,Michigan,L,Cyan,Fall,2,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly
2359,53,Male,318982,Sweater,Clothing,93,Texas,L,Pink,Spring,8,3.8,No,Standard,No,No,38,Credit Card,Quarterly
2360,19,Male,151518,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,7,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months
2361,49,Male,111128,Handbag,Accessories,80,New York,L,Silver,Fall,7,4.7,No,2-Day Shipping,No,No,27,Venmo,Every 3 Months
2362,44,Male,348152,Scarf,Accessories,64,Alabama,M,Gray,Spring,8,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months
2363,27,Male,353696,Jeans,Clothing,41,Virginia,M,Brown,Fall,3,2.7,No,Standard,No,No,24,Credit Card,Monthly
2364,60,Male,38950,Socks,Clothing,79,Pennsylvania,XL,Pink,Winter,5,4.2,No,Express,No,No,38,Cash,Bi-Weekly
2365,62,Male,209768,Sunglasses,Accessories,60,Mississippi,L,Maroon,Winter,6,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly
2366,52,Male,41763,Sneakers,Footwear,91,Wyoming,S,Peach,Winter,7,2.5,No,Next Day Air,No,No,32,Venmo,Monthly
2367,30,Male,175428,Shoes,Footwear,66,New Mexico,L,Brown,Winter,3,3.6,No,Express,No,No,32,Credit Card,Fortnightly
2368,66,Male,257295,Socks,Clothing,85,North Dakota,L,Green,Winter,7,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly
2369,29,Male,306440,Sunglasses,Accessories,38,New Jersey,M,Lavender,Summer,4,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months
2370,24,Male,278900,Sweater,Clothing,23,Vermont,M,Cyan,Winter,3,4.6,No,Standard,No,No,24,PayPal,Monthly
2371,51,Male,231082,Shoes,Footwear,71,Alaska,M,Black,Spring,3,3.9,No,Store Pickup,No,No,38,Venmo,Weekly
2372,67,Male,197484,Socks,Clothing,25,Indiana,M,Charcoal,Winter,9,3.7,No,Next Day Air,No,No,28,Debit Card,Annually
2373,50,Male,376483,Boots,Footwear,39,Alabama,XL,Silver,Spring,2,3.1,No,Express,No,No,9,PayPal,Fortnightly
2374,37,Male,229756,Hoodie,Clothing,20,Michigan,M,Gray,Spring,7,4.9,No,Express,No,No,21,Debit Card,Every 3 Months
2375,69,Male,140500,Gloves,Accessories,73,Washington,L,Peach,Winter,6,4.7,No,Standard,No,No,31,Debit Card,Monthly
2376,60,Male,393965,Backpack,Accessories,63,Virginia,L,Peach,Fall,6,2.9,No,Next Day Air,No,No,18,Credit Card,Quarterly
2377,21,Male,250853,Gloves,Accessories,94,Tennessee,XL,Cyan,Spring,5,4.1,No,Express,No,No,5,Cash,Weekly
2378,44,Male,344696,Blouse,Clothing,94,South Dakota,L,Magenta,Fall,3,4,No,Next Day Air,No,No,22,Cash,Annually
2379,26,Male,195695,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,6,2.7,No,Store Pickup,No,No,37,PayPal,Bi-Weekly
2380,40,Male,131584,Hat,Accessories,77,South Dakota,M,Peach,Spring,8,4,No,2-Day Shipping,No,No,22,Debit Card,Monthly
2381,41,Male,162187,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,6,2.5,No,Next Day Air,No,No,36,PayPal,Fortnightly
2382,62,Male,574005,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,2,4.5,No,Free Shipping,No,No,23,PayPal,Annually
2383,39,Male,197613,Sweater,Clothing,60,California,M,Turquoise,Spring,6,3.9,No,Express,No,No,44,Debit Card,Weekly
2384,53,Male,199444,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,8,4.9,No,2-Day Shipping,No,No,25,Bank Transfer,Annually
2385,24,Male,198277,Blouse,Clothing,35,Alabama,L,Green,Winter,6,3.3,No,2-Day Shipping,No,No,40,PayPal,Quarterly
2386,41,Male,308686,Scarf,Accessories,31,Oklahoma,M,Brown,Fall,6,3.8,No,Express,No,No,12,PayPal,Weekly
2387,19,Male,255176,Socks,Clothing,33,Illinois,L,Blue,Summer,3,2.9,No,Standard,No,No,14,Venmo,Monthly
2388,36,Male,173212,Hat,Accessories,95,Tennessee,M,Gold,Summer,5,4,No,2-Day Shipping,No,No,14,Debit Card,Monthly
2389,21,Male,103456,Dress,Clothing,68,Alabama,M,Peach,Fall,8,4.1,No,Store Pickup,No,No,10,Debit Card,Annually
2390,25,Male,291904,Coat,Outerwear,87,Kansas,M,Violet,Spring,7,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months
2391,65,Male,52870,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,5,4.6,No,Express,No,No,24,Debit Card,Fortnightly
2392,42,Male,172654,Shirt,Clothing,74,Michigan,M,Black,Winter,5,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly
2393,40,Male,186808,Jeans,Clothing,62,Missouri,L,Silver,Spring,9,2.6,No,2-Day Shipping,No,No,36,Cash,Annually
2394,58,Male,271262,Socks,Clothing,97,Louisiana,M,Brown,Winter,8,5,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months
2395,40,Male,208591,Sandals,Footwear,47,Connecticut,L,Peach,Fall,7,2.9,No,2-Day Shipping,No,No,23,Debit Card,Fortnightly
2396,62,Male,165229,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,23,3.5,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
2397,38,Male,151868,Shirt,Clothing,82,Oregon,M,Olive,Spring,12,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly
2398,37,Male,167737,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,4,2.9,No,Store Pickup,No,No,41,Venmo,Monthly
2399,65,Male,131091,Jacket,Outerwear,81,Florida,M,Orange,Winter,7,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly
2400,55,Male,262439,Dress,Clothing,44,New Hampshire,L,Beige,Spring,8,3.2,No,Store Pickup,No,No,31,Cash,Monthly
2401,43,Male,99127,Sunglasses,Accessories,88,Oregon,M,Peach,Winter,18,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly
2402,43,Male,370552,Boots,Footwear,76,Oregon,M,Pink,Winter,26,4.2,No,Standard,No,No,25,PayPal,Bi-Weekly
2403,45,Male,203353,Scarf,Accessories,89,Utah,M,Brown,Winter,32,3.8,No,Free Shipping,No,No,31,Cash,Weekly
2404,64,Male,36091,Shorts,Clothing,22,Missouri,M,Magenta,Fall,16,4.4,No,Standard,No,No,40,Debit Card,Weekly
2405,28,Male,57151,Shorts,Clothing,33,West Virginia,L,Cyan,Winter,14,3.1,No,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly
2406,69,Male,172479,Jeans,Clothing,97,California,XL,Silver,Fall,13,5,No,Standard,No,No,5,Debit Card,Quarterly
2407,54,Male,206609,Scarf,Accessories,57,California,M,Indigo,Winter,12,4.7,No,Standard,No,No,26,PayPal,Weekly
2408,52,Male,124971,Shorts,Clothing,38,Illinois,M,Beige,Summer,11,3,No,Express,No,No,11,Credit Card,Bi-Weekly
2409,23,Male,202222,Sneakers,Footwear,55,Hawaii,XL,Black,Fall,10,4.2,No,Next Day Air,No,No,44,Debit Card,Every 3 Months
2410,26,Male,175262,Jewelry,Accessories,37,Washington,L,Yellow,Spring,3,3,No,Store Pickup,No,No,47,Cash,Every 3 Months
2411,48,Male,225779,Shoes,Footwear,43,Wisconsin,M,Maroon,Summer,21,3.7,No,Free Shipping,No,No,46,PayPal,Monthly
2412,49,Male,100313,Hoodie,Clothing,96,Virginia,M,Cyan,Summer,4,2.7,No,Free Shipping,No,No,35,Cash,Every 3 Months
2413,53,Male,405713,Jacket,Outerwear,51,Oregon,M,Pink,Winter,5,4.3,No,2-Day Shipping,No,No,8,Bank Transfer,Bi-Weekly
2414,69,Male,244074,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,7,2.7,No,2-Day Shipping,No,No,30,Bank Transfer,Weekly
2415,26,Male,77845,Socks,Clothing,26,Virginia,M,Lavender,Summer,9,3.7,No,Next Day Air,No,No,14,Credit Card,Bi-Weekly
2416,21,Male,95246,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,1,4.3,No,Standard,No,No,30,Bank Transfer,Weekly
2417,59,Male,280570,Sandals,Footwear,83,Nebraska,S,Black,Summer,3,4,No,Next Day Air,No,No,26,Credit Card,Every 3 Months
2418,21,Male,203488,Backpack,Accessories,24,Alaska,M,Olive,Fall,2,3.3,No,Standard,No,No,32,Venmo,Fortnightly
2419,22,Male,117227,Pants,Clothing,69,Michigan,S,Indigo,Fall,1,4,No,Next Day Air,No,No,47,Cash,Every 3 Months
2420,26,Male,220563,Sweater,Clothing,40,North Carolina,M,Blue,Fall,6,2.7,No,Next Day Air,No,No,11,Credit Card,Every 3 Months
2421,41,Male,30289,Jacket,Outerwear,87,North Carolina,S,Green,Winter,7,4.2,No,Free Shipping,No,No,28,PayPal,Annually
2422,37,Male,99146,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,8,4.6,No,Standard,No,No,2,Debit Card,Every 3 Months
2423,30,Male,308709,Jewelry,Accessories,82,Georgia,M,Peach,Winter,31,4.8,No,Store Pickup,No,No,45,Credit Card,Weekly
2424,49,Male,191681,Backpack,Accessories,81,West Virginia,M,Purple,Summer,22,2.8,No,Free Shipping,No,No,7,Credit Card,Every 3 Months
2425,49,Male,176517,Jewelry,Accessories,57,Delaware,M,Peach,Winter,12,4.5,No,Next Day Air,No,No,28,Bank Transfer,Bi-Weekly
2426,58,Male,38772,Shoes,Footwear,49,North Dakota,S,Olive,Summer,13,3,No,2-Day Shipping,No,No,34,Bank Transfer,Quarterly
2427,70,Male,421474,Jacket,Outerwear,42,Florida,M,Olive,Fall,19,4.6,No,Free Shipping,No,No,26,Debit Card,Every 3 Months
2428,27,Male,185384,Jacket,Outerwear,26,Oregon,M,Purple,Spring,8,3.3,No,Standard,No,No,45,Cash,Quarterly
2429,65,Male,46537,T-shirt,Clothing,38,Idaho,M,Violet,Spring,6,4.4,No,Next Day Air,No,No,34,Debit Card,Annually
2430,57,Male,204425,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,8,4.4,No,Standard,No,No,47,Credit Card,Fortnightly
2431,20,Male,131310,Jacket,Outerwear,100,North Dakota,XL,White,Summer,8,4.3,No,Express,No,No,42,Cash,Quarterly
2432,34,Male,54583,Hoodie,Clothing,73,Alabama,S,Olive,Fall,3,3.4,No,Express,No,No,27,Bank Transfer,Every 3 Months
2433,59,Male,102288,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,3,2.8,No,Store Pickup,No,No,43,Venmo,Monthly
2434,54,Male,247043,T-shirt,Clothing,73,Oregon,M,Blue,Spring,6,3.4,No,Standard,No,No,16,Cash,Bi-Weekly
2435,36,Male,117477,Gloves,Accessories,45,Utah,M,Brown,Spring,7,5,No,Store Pickup,No,No,40,Credit Card,Monthly
2436,21,Male,196107,Sneakers,Footwear,27,Hawaii,S,Black,Fall,6,4.5,No,Free Shipping,No,No,29,Cash,Bi-Weekly
2437,52,Male,176520,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,5,2.7,No,Store Pickup,No,No,38,Credit Card,Quarterly
2438,43,Male,170456,Sneakers,Footwear,59,Wyoming,XL,Magenta,Winter,4,3.4,No,Store Pickup,No,No,34,Credit Card,Weekly
2439,32,Male,89389,Jeans,Clothing,20,Delaware,S,Cyan,Winter,7,3.4,No,Express,No,No,30,Venmo,Weekly
2440,55,Male,31778,Handbag,Accessories,44,Arkansas,M,Maroon,Summer,4,2.8,No,Standard,No,No,45,Bank Transfer,Annually
2441,31,Male,27802,Socks,Clothing,90,Indiana,M,Red,Spring,2,4.7,No,Standard,No,No,47,Bank Transfer,Annually
2442,45,Male,363296,Jewelry,Accessories,36,California,M,Black,Fall,1,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly
2443,53,Male,170195,Blouse,Clothing,95,Wyoming,L,Violet,Winter,7,4.7,No,Free Shipping,No,No,50,Debit Card,Bi-Weekly
2444,24,Male,227146,Backpack,Accessories,30,South Dakota,M,Green,Spring,6,3.4,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
2445,47,Male,272182,Scarf,Accessories,65,West Virginia,S,Gold,Fall,8,3.7,No,Express,No,No,15,Debit Card,Bi-Weekly
2446,63,Male,148524,Scarf,Accessories,96,Tennessee,M,Brown,Summer,2,4.1,No,Store Pickup,No,No,50,Cash,Weekly
2447,38,Male,183611,Shirt,Clothing,65,Alaska,L,Peach,Spring,0,2.9,No,2-Day Shipping,No,No,7,Credit Card,Monthly
2448,59,Male,262819,Pants,Clothing,47,South Dakota,L,Peach,Fall,6,3.2,No,Store Pickup,No,No,10,Venmo,Fortnightly
2449,54,Male,54472,Hat,Accessories,25,Tennessee,S,Violet,Fall,3,3,No,Free Shipping,No,No,38,PayPal,Bi-Weekly
2450,26,Male,124751,Coat,Outerwear,56,Alabama,S,Violet,Fall,4,4.1,No,Express,No,No,31,Venmo,Fortnightly
2451,68,Male,442478,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,1,4.5,No,Standard,No,No,7,Venmo,Quarterly
2452,41,Male,152617,Socks,Clothing,60,Oklahoma,M,Purple,Fall,5,3.4,No,Store Pickup,No,No,27,Venmo,Monthly
2453,68,Male,137606,Shirt,Clothing,67,New York,L,Purple,Winter,7,4.1,No,Express,No,No,45,Bank Transfer,Every 3 Months
